start_time,end_time,device_addr,stream,pool_type,size,actual_peak_memory,file_name,line_num,type,producer,task_name,node_name
2675,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2676,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2677,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2678,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2679,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2680,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2681,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2682,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2683,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2684,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2685,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2686,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2687,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2688,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2689,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2690,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2691,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2692,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2693,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2694,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2695,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2696,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2697,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2698,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2699,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2700,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2701,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2702,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2703,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2704,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2705,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2706,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2707,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2708,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2709,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2710,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2711,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2712,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2713,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2714,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2715,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2716,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2717,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2718,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2719,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2720,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2721,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2722,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2723,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2724,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2725,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2726,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2727,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2728,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2729,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2730,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2731,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2732,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2733,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2734,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2735,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2736,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2737,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2738,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2739,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2740,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2741,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2742,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2743,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2744,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2745,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2746,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2747,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2748,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2749,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2750,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2751,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2752,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2753,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2754,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2755,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2756,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2757,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2758,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2759,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2760,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2761,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2762,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2763,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2764,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2765,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2766,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2767,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2768,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2769,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2770,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2771,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2772,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2773,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2774,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2775,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2776,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2777,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2778,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2779,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2780,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2781,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2782,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2783,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2784,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2785,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2786,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2787,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2788,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2789,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2790,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2791,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2792,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2793,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2794,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2795,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2796,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2797,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2798,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2799,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2800,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2801,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2802,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2803,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2804,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2805,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2806,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2807,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2808,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2809,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2810,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2811,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2812,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2813,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2814,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2815,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2816,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2817,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2818,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2819,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2820,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2821,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2822,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2823,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2824,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2825,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2826,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2827,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2828,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2829,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2830,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2831,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2832,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2833,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2834,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2835,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2836,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2837,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2838,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2839,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2840,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2841,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2842,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2843,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2844,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2845,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2846,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2847,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2848,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2849,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2850,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2851,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2852,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2853,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2854,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2855,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2856,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2857,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2858,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2859,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2860,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2861,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2862,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2863,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2864,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2865,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2866,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2867,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2868,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2869,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2870,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2871,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2872,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2873,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2874,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2875,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2876,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2877,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2878,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2879,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2880,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2881,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2882,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2883,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2884,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2885,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2886,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2887,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2888,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2889,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2890,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2891,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2892,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2893,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2894,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2895,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2896,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2897,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2898,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2899,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2900,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2901,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2902,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2903,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2904,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2905,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2906,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2907,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2908,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2909,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2910,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2911,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2912,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2913,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2914,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2915,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2916,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2917,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2918,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2919,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2920,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2921,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2922,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2923,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2924,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2925,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2926,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2927,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2928,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2929,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2930,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2931,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2932,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2933,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2934,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2935,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2936,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2937,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2938,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2939,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
2940,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
